SUBJECT.NAME A1.A1 A2.A2 A3.A3 A4.A4 A5.A5 A6.A6 A7.A7 A8.A8 B1.B1 B2.B2 B3.B3 B4.B4 B5.B5 B6.B6 B7.B7 A1.A2 A1.A3 A1.A4 A1.A5 A1.A6 A1.A7 A1.A8 A1.B1 A1.B2 A1.B3 A1.B4 A1.B5 A1.B6 A1.B7 A2.A3 A2.A4 A2.A5 A2.A6 A2.A7 A2.A8 A2.B1 A2.B2 A2.B3 A2.B4 A2.B5 A2.B6 A2.B7 A3.A4 A3.A5 A3.A6 A3.A7 A3.A8 A3.B1 A3.B2 A3.B3 A3.B4 A3.B5 A3.B6 A3.B7 A4.A5 A4.A6 A4.A7 A4.A8 A4.B1 A4.B2 A4.B3 A4.B4 A4.B5 A4.B6 A4.B7 A5.A6 A5.A7 A5.A8 A5.B1 A5.B2 A5.B3 A5.B4 A5.B5 A5.B6 A5.B7 A6.A7 A6.A8 A6.B1 A6.B2 A6.B3 A6.B4 A6.B5 A6.B6 A6.B7 A7.A8 A7.B1 A7.B2 A7.B3 A7.B4 A7.B5 A7.B6 A7.B7 A8.B1 A8.B2 A8.B3 A8.B4 A8.B5 A8.B6 A8.B7 B1.B2 B1.B3 B1.B4 B1.B5 B1.B6 B1.B7 B2.B3 B2.B4 B2.B5 B2.B6 B2.B7 B3.B4 B3.B5 B3.B6 B3.B7 B4.B5 B4.B6 B4.B7 B5.B6 B5.B7 B6.B7
336 22409.11409 0 0 0 0 0 0 0 3.02618450264168e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03560815552526e-11 6.35665133037835e-11 2.31567098431618e-10 5.82481417558575e-05 7.00518726022557e-11 1.18204404498547e-11 9.06888743593234e-11 1.06198065549468e-11 0 0 0 0 0 3.02503237416862e-11 6.33450533814674e-11 2.30760339826115e-10 5.80452105539106e-05 6.98078182809111e-11 1.17792591157258e-11 9.03729226100969e-11 1.05828081195689e-11 0 0 0 0 4.60328317829805e-11 9.63940819772023e-11 3.51154982541911e-10 8.83291509886801e-05 1.06228666625269e-10 1.79248545580068e-11 1.37523207347169e-10 1.6104178921178e-11 0 0 0 5.88342095473595e-14 1.23200537496997e-13 4.48808492248975e-13 1.12892811002988e-07 1.35770044772228e-13 2.29096192505286e-14 1.75767357455506e-13 2.0582627671128e-14 0 0 6.33495168747995e-08 1.32655721716936e-07 4.83252879099075e-07 0.121556915452743 1.46189892046855e-07 2.46678475409504e-08 1.89256850101868e-07 2.21622679901945e-08 0 3.53015967691629e-14 7.39225652885198e-14 2.69293265633079e-13 6.7737741746267e-08 8.14644984738387e-14 1.37461886059028e-14 1.05463614210384e-13 1.23499512968061e-14 4.57660009465475e-07 9.58353304834329e-07 3.4911950103708e-06 0.878171481349159 1.05612908635354e-06 1.78209525439573e-07 1.36726049513856e-06 1.60108305138529e-07 6.33691792851275e-11 2.30848228326165e-10 5.8067317933777e-05 6.98344056244947e-11 1.17837454213715e-11 9.04073424788631e-11 1.05868387390966e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
337 22410.11410 0 0 0 0 0 0 0 4.87520068858001e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 4.89161967353698e-11 5.82714895504362e-05 1.33960772084595e-10 5.99816665808315e-11 6.90133414953242e-11 3.76691782191573e-11 1.14074541140211e-11 6.33498754021247e-11 0 0 0 0 0 4.87280128408478e-11 5.80473152160635e-05 1.33445415996295e-10 5.97509130805509e-11 6.87478425349936e-11 3.75242623603248e-11 1.13635688718104e-11 6.31061641762674e-11 0 0 0 0 7.4147158485792e-11 8.83279089393151e-05 2.03057704023286e-10 9.09201948440732e-11 1.04610405366774e-10 5.70989306988746e-11 1.72914160249938e-11 9.60257249129122e-11 0 0 0 1.02698886585058e-13 1.22340196006193e-07 2.81248810360086e-13 1.25930689311204e-13 1.44892567372462e-13 7.90859249056115e-14 2.39497940246243e-14 1.33002197703488e-13 0 0 1.02032330000299e-07 0.121546159518163 2.79423393817269e-07 1.25113349094822e-07 1.43952157032329e-07 7.85726258255484e-08 2.37943503441564e-08 1.3213896058754e-07 0 6.17807329307474e-14 7.35963867523913e-08 1.69191295229435e-13 7.57563255340331e-14 8.71632527493321e-14 4.75758459282615e-14 1.44075157733696e-14 8.00103441113369e-14 7.371941933137e-07 0.878183640578506 2.01886307406186e-06 9.03956956177145e-07 1.04006930233685e-06 5.67695391370898e-07 1.71916655312414e-07 9.5471772971721e-07 5.80758981565417e-05 1.3351112553632e-10 5.97803348856032e-11 6.87816944966885e-11 3.75427395931398e-11 1.13691643797417e-11 6.31372381325347e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
338 22411.11411 0 0 0 0 0 0 0 2.14561653507988e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70956732272137e-12 3.99839880551208e-12 1.21450746838154e-11 5.36976440489419e-12 1.3048471419139e-06 1.0542799100838e-12 1.52531119867347e-12 1.21849306152016e-12 0 0 0 0 0 3.14766295907177e-12 7.3618696663392e-12 2.23615655314187e-11 9.88683410801382e-12 2.40249036189753e-06 1.94114486008175e-12 2.80840976386887e-12 2.24349484495737e-12 0 0 0 0 1.06390849712731e-13 2.48830824475304e-13 7.5581979034252e-13 3.34174495617087e-13 8.12040534048474e-08 6.56105986457009e-14 9.49241087767698e-14 7.58300129285548e-14 0 0 0 2.61328086624565e-14 6.11203721268552e-14 1.85652187360579e-13 8.20833575200714e-14 1.99461701450331e-08 1.61159462986426e-14 2.33162304729737e-14 1.86261433580448e-14 0 0 1.11251551733671e-13 2.60199212778106e-13 7.90351094418992e-13 3.49441998889958e-13 8.49140407539403e-08 6.86081644165671e-14 9.926092729653e-14 7.92944753149817e-14 0 1.84951209238514e-14 4.32570676959422e-14 1.3139267574956e-13 5.80933202694924e-14 1.41166161496483e-08 1.14058300983127e-14 1.65017280636035e-14 1.31823861032949e-14 1.31013427284716e-06 3.06419012693441e-06 9.30743023575459e-06 4.11514205405365e-06 0.999975221055796 8.07951944926204e-07 1.16892879945706e-06 9.33797400024479e-07 5.01824670893561e-13 1.524284695609e-12 6.73939841005149e-13 1.63766677464652e-07 1.32318884293919e-13 1.91436329269948e-13 1.52928687038543e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
339 22412.11412 0 0 0 0 0 0 0 5.77561441463892e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 9.05069190783456e-13 7.64073760589516e-13 9.04766520427934e-13 4.88293004615765e-13 1.10750245850096e-13 1.50937145322659e-06 1.00518050370535e-09 7.72261126177127e-13 0 0 0 0 0 6.47373365302136e-13 5.46522858991274e-13 6.47156872763635e-13 3.49263778803438e-13 7.92168820838464e-14 1.07961566598068e-06 7.18980484637358e-10 5.52379076910727e-13 0 0 0 0 9.69072153095179e-11 8.18106076130006e-11 9.68748079072894e-11 5.22823180971065e-11 1.18582071177198e-11 0.000161610831403127 1.07626294751216e-07 8.2687242027138e-11 0 0 0 8.73389628860979e-13 7.37329372140073e-13 8.73097552683634e-13 4.71201594772671e-13 1.06873725350817e-13 1.45653988310639e-06 9.69996809094298e-10 7.45230160571201e-13 0 0 5.99128141786203e-07 5.05793476378669e-07 5.98927783261657e-07 3.23235044880276e-07 7.33132777849782e-08 0.999157769644102 0.000665398771140798 5.11213262159227e-07 0 2.10289847465053e-13 1.7753002334256e-13 2.1021952300418e-13 1.13453272417787e-13 2.57324550914981e-14 3.50697489097348e-07 2.33550381508477e-10 1.79432330788325e-13 4.2773786294046e-12 3.61103085611092e-12 4.27594820206971e-12 2.30768441142413e-12 5.23408309137601e-13 7.13332556627649e-06 4.75050708722238e-09 3.6497245415796e-12 4.87586526029922e-13 5.77368295206563e-13 3.11599615227751e-13 7.06742338453611e-14 9.6319127985716e-07 6.4144653973794e-10 4.92811216825638e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
340 22413.11413 0 0 0 0 0 0 0 4.28879441903664e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 5.82677000011932e-13 1.0282910399997e-12 1.99745574866698e-12 8.42872127531928e-07 1.05052399076014e-12 2.30615558890629e-13 1.02919352108653e-12 2.07368551907026e-13 0 0 0 0 0 5.2915291851933e-13 9.33833332861901e-13 1.81397161548972e-12 7.65446801938267e-07 9.54023988717454e-13 2.09431462097258e-13 9.34652913008357e-13 1.88319900130747e-13 0 0 0 0 3.24173594319409e-13 5.7209191788301e-13 1.11128877495779e-12 4.68933709633428e-07 5.84461267557346e-13 1.28303459086293e-13 5.72594015164554e-13 1.15369937064849e-13 0 0 0 3.36673842394256e-14 5.94151983910802e-14 1.15414046187242e-13 4.87015958785716e-08 6.06998300069032e-14 1.33250885698281e-14 5.94673442240521e-14 1.19818642508357e-14 0 0 3.24724555838001e-13 5.73064238384662e-13 1.11317750791376e-12 4.69730703692494e-07 5.85454610856043e-13 1.28521522092958e-13 5.73567189024671e-13 1.15566018413975e-13 0 3.75082812254971e-14 6.61934991585006e-14 1.28580898087539e-13 5.42576501148204e-08 6.7624686196222e-14 1.48452628774909e-14 6.6251593976736e-14 1.33487986690629e-14 6.91292119494917e-07 1.21997177249911e-06 2.36979564675632e-06 0.999989461558985 1.24634910274126e-06 2.73603932351446e-07 1.22104248245216e-06 2.46023518624323e-07 7.56873683602711e-13 1.4702274273706e-12 6.20396081610643e-07 7.73238248385287e-13 1.69744596387517e-13 7.57537954862503e-13 1.52633635459157e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
341 22415.11415 0 0 0 0 0 0 0 3.31408269810329e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.6519846289475e-13 1.07125905594756e-12 2.42839570677045e-12 8.46839121231249e-07 1.07723094992499e-12 1.91851319367341e-13 1.77203459056733e-12 2.09740793289043e-13 0 0 0 0 0 4.27859959760385e-13 9.85275948072878e-13 2.23348392622736e-12 7.78868765126375e-07 9.90768516343583e-13 1.76452641897613e-13 1.62980471581155e-12 1.92906242248407e-13 0 0 0 0 3.44456808148062e-14 7.93215164158631e-14 1.79810876602973e-13 6.27043131009274e-08 7.97637060837446e-14 1.42056559467223e-14 1.31210532209536e-13 1.55302843748071e-14 0 0 0 7.72039818467082e-15 1.77785335303674e-14 4.03014698061347e-14 1.4054077422309e-08 1.78776426270216e-14 3.18394985347455e-15 2.94085508173427e-14 3.48084219729356e-15 0 0 3.50307279124867e-14 8.06687629171653e-14 1.82864897571627e-13 6.37693225745093e-08 8.11184630123543e-14 1.44469337378904e-14 1.33439094375777e-13 1.57940604879426e-14 0 4.68232349097692e-15 1.07824548932782e-14 2.44423298229413e-14 8.5236195445393e-09 1.08425633022402e-14 1.93102516689067e-15 1.78359127384184e-14 2.11108660446201e-15 5.49329422486547e-07 1.26499583613262e-06 2.86757011806988e-06 0.999989644226803 1.27204774479406e-06 2.26547555242434e-07 2.09250635138658e-06 2.47672333507705e-07 7.63166989076123e-14 1.72999372050313e-13 6.03289800719835e-08 7.67421377704657e-14 1.36675244833611e-14 1.2624008128695e-13 1.4941974008262e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
342 22419.11419 0 0 0 0 0 0 0 2.76944793099222e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 3.94006402104787e-14 4.66192320927447e-14 3.96318727964291e-14 3.66545691957395e-13 9.75390748674144e-15 1.33706412186006e-12 9.14864838141537e-07 5.79476865701892e-14 0 0 0 0 0 3.37563789646294e-14 3.99408856596238e-14 3.39544867811171e-14 3.14036909539238e-13 8.35663064735719e-15 1.14552562994939e-12 7.83807674513543e-07 4.96465046643238e-14 0 0 0 0 2.02301784119249e-14 2.39365497013507e-14 2.03489043118961e-14 1.8820213846293e-13 5.00812391920757e-15 6.86512848240955e-13 4.6973548651826e-07 2.97531215637826e-14 0 0 0 3.01764618714516e-15 3.5705091902261e-15 3.03535600423467e-15 2.80732801254216e-14 7.47039682093895e-16 1.02404083480515e-13 7.00683637581289e-08 4.43814147430803e-15 0 0 2.03165924661405e-14 2.40387956757317e-14 2.0435825508765e-14 1.89006051778249e-13 5.02951633024126e-15 6.89445316619615e-13 4.71741981318872e-07 2.98802132684401e-14 0 3.64723725022352e-15 4.31544764138766e-15 3.66864198112227e-15 3.39303903305719e-14 9.02899408000388e-16 1.23769310476546e-13 8.46871801768875e-08 5.36409966675776e-15 4.30669334019635e-08 5.09572269146772e-08 4.33196825534061e-08 4.00653360452439e-07 1.06615243279394e-08 1.46148009734593e-06 0.999994488555571 6.3339812373213e-08 3.27683852785116e-14 2.78570113407008e-14 2.57642820721361e-13 6.85596446249152e-15 9.39814542633875e-13 6.4305313812002e-07 4.07310896016647e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
343 22421.11421 0 0 0 0 0 0 0 2.6990962576326e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 2.71012780161132e-12 3.21766391745444e-12 2.72536635287639e-12 1.79775783383191e-11 6.26914814864012e-13 8.63513630745304e-11 5.83069363339925e-05 3.76662283076593e-12 0 0 0 0 0 2.69799636537535e-12 3.20326058023169e-12 2.71316670380083e-12 1.7897104699711e-11 6.24108534991385e-13 8.59648255634931e-11 5.80459350336737e-05 3.74976217029478e-12 0 0 0 0 4.10594871097107e-12 4.87488560737069e-12 4.12903570704803e-12 2.72367283051063e-11 9.49800254603905e-13 1.30825663533528e-10 8.83372695335211e-05 5.7065796482005e-12 0 0 0 5.14358019259324e-15 6.10683834998503e-15 5.17250160006494e-15 3.41198358973304e-14 1.18982825173801e-15 1.63887164453834e-13 1.10661350597565e-07 7.14871327240663e-15 0 0 5.65002676275382e-09 6.70812912821157e-09 5.68179582634632e-09 3.74793390483707e-08 1.30698097700136e-09 1.80023802597535e-07 0.121557275101703 7.85258901309892e-09 0 3.0762914133619e-15 3.6524004050526e-15 3.09358883541739e-15 2.04065173023687e-14 7.11616869406999e-16 9.8018239804165e-14 6.61847487329029e-08 4.27552880154538e-15 4.08180253175145e-08 4.84621747977421e-08 4.10475375829397e-08 2.70765551102357e-07 9.44214688688475e-09 1.30056306646588e-06 0.878177775251996 5.67302051129548e-08 3.2045664535662e-12 2.71427278055039e-12 1.79044008129079e-11 6.24362965336114e-13 8.5999870846447e-11 5.80695986217081e-05 3.7512908359485e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
344 22422.11422 0 0 0 0 0 0 0 1.44049919342826e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04551328225634e-13 2.04104674877054e-13 3.72850513611302e-13 5.99795686950989e-08 4.31854457599561e-15 9.52590063333928e-11 7.89852680776978e-07 2.07555212559535e-13 0 0 0 0 0 1.89138381339268e-13 1.88725383329903e-13 3.4475621956445e-13 5.54601069317172e-08 3.99314215131518e-15 8.80812382015475e-11 7.30337264658826e-07 1.91915922925396e-13 0 0 0 0 1.62998811034632e-14 1.62642890760759e-14 2.9710973250321e-14 4.7795330729346e-09 3.44127626739669e-16 7.59081102399692e-12 6.29402160210615e-08 1.65392486886844e-14 0 0 0 3.82106974684976e-15 3.81272615107656e-15 6.96494043825528e-15 1.12043327881563e-09 8.06714880460554e-17 1.77946195887807e-12 1.47546447591675e-08 3.87718305420823e-15 0 0 1.65493385914908e-14 1.65132018547471e-14 3.01656774722005e-14 4.85268025153983e-09 3.49394242660514e-16 7.7069827088159e-12 6.39034689481759e-08 1.67923695185576e-14 0 2.08660923891401e-15 2.08205296928808e-15 3.80341371128619e-15 6.11846049942133e-10 4.4053075035497e-17 9.71728340408382e-13 8.05721436955061e-09 2.11725158603597e-15 2.40668418562733e-07 2.40142900806477e-07 4.38683748717354e-07 0.070570003476102 5.08105863996676e-09 0.000112078638681956 0.929314892399261 2.44202690857401e-07 1.43735375411993e-14 2.62570215889259e-14 4.22390414557265e-09 3.04122199179447e-16 6.7083662071686e-12 5.56233078247888e-08 1.46165326266688e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
345 22423.11423 0 0 0 0 0 0 0 6.46838726489881e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 8.87998164951161e-13 1.03793077128746e-12 1.90331559281315e-12 8.50111732258106e-07 1.0482109583128e-12 3.46445588125276e-13 1.80233111471169e-12 2.9280347786915e-13 0 0 0 0 0 8.07674218269583e-13 9.44044658429726e-13 1.73115102510399e-12 7.73214805946282e-07 9.53394950296391e-13 3.15107824099409e-13 1.63930110623345e-12 2.66317915316399e-13 0 0 0 0 4.83575579805129e-13 5.65224112316179e-13 1.03648518395011e-12 4.629438326018e-07 5.70822375462992e-13 1.88663257156419e-13 9.81492246490693e-13 1.59451468672033e-13 0 0 0 4.97390149880015e-14 5.81371181013805e-14 1.06609502738147e-13 4.76169004184681e-08 5.87129372828998e-14 1.94052904391282e-14 1.0095310763724e-13 1.64006606647364e-14 0 0 4.84395034948598e-13 5.66181927030969e-13 1.03824158594927e-12 4.63728325699892e-07 5.71789676855195e-13 1.88982961216998e-13 9.83155458826574e-13 1.59721671162799e-13 0 5.65212513811612e-14 6.60644901708862e-14 1.21146397960172e-13 5.41097727647641e-08 6.67188260220605e-14 2.20513272990828e-14 1.14718716803104e-13 1.86369968217567e-14 1.04455400565637e-06 1.22092002836734e-06 2.23887391322542e-06 0.999988119608913 1.23301263278934e-06 4.07524633610179e-07 2.12008567100445e-06 3.444253127428e-07 7.56053159548098e-13 1.38641979539598e-12 6.19241358790626e-07 7.63541489305981e-13 2.52359105982293e-13 1.31286032895948e-12 2.1328493257315e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
346 22424.11424 0 0 0 0 0 0 0 3.51647210471937e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 5.23095604291695e-13 1.0383370902791e-12 1.88426629911341e-12 9.25708885325794e-07 1.11525472820104e-12 1.97508157358908e-13 1.01846869633946e-12 1.76850834866734e-13 0 0 0 0 0 4.41500078620193e-13 8.7637117045406e-13 1.59034737125425e-12 7.81311374627505e-07 9.41290743303074e-13 1.66699674565535e-13 8.59601965332774e-13 1.49264602602491e-13 0 0 0 0 3.11184479872255e-13 6.17696621266949e-13 1.12093166797757e-12 5.50695199175477e-07 6.63454174863963e-13 1.17495679019291e-13 6.05877107236856e-13 1.05206839077719e-13 0 0 0 3.59416064060515e-14 7.13435607361856e-14 1.29466883551093e-13 6.36049397662518e-08 7.66285286181405e-14 1.35706750267774e-14 6.99784145008888e-14 1.21513219518803e-14 0 0 3.14194902093203e-13 6.23672265152628e-13 1.13177564580972e-12 5.56022666230544e-07 6.69872480787869e-13 1.18632341114812e-13 6.11738408248843e-13 1.06224618005143e-13 0 3.13442610677812e-14 6.22178977744188e-14 1.12906578292901e-13 5.54691355392013e-08 6.68268574061992e-14 1.18348294202485e-14 6.1027369462706e-14 1.05970279479291e-14 5.65070065334708e-07 1.12165577884742e-06 2.03546440079483e-06 0.999990013336595 1.20474547474497e-06 2.1335669133381e-07 1.10019309674981e-06 1.9104177514158e-07 6.98014547112475e-13 1.26668429715962e-12 6.22301056562462e-07 7.49721869042591e-13 1.3277342040516e-13 6.84658163980764e-13 1.18886685799488e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
347 22426.11426 0 0 0 0 0 0 0 3.64193818530359e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.26793154397505e-13 1.00766968098082e-12 1.81071517939587e-12 9.07949376487121e-07 1.09318445129431e-12 1.83483310229494e-13 9.45856189629192e-13 1.66991756000759e-13 0 0 0 0 0 3.72697813370942e-13 8.79949181077921e-13 1.5812099632926e-12 7.92868263657975e-07 9.54625092765744e-13 1.60227097852895e-13 8.25970449633415e-13 1.45825821410645e-13 0 0 0 0 3.94591117434754e-14 9.31639838470823e-14 1.67409462553944e-13 8.39443546249005e-08 1.01070242049094e-13 1.69639282327034e-14 8.74490246511186e-14 1.54392034932593e-14 0 0 0 8.69723888361047e-15 2.05344060488356e-14 3.68989574999554e-14 1.85022944725559e-08 2.22770356524979e-14 3.73904352443111e-15 1.92747637725342e-14 3.40297677825331e-15 0 0 4.01108615635416e-14 9.47027820365532e-14 1.70174580223248e-13 8.53308713406855e-08 1.0273962864091e-13 1.72441230136999e-14 8.88934283278122e-14 1.56942142538693e-14 0 5.11369410930914e-15 1.20735641110161e-14 2.16953890921345e-14 1.08787484762905e-08 1.30981737438213e-14 2.19843620500814e-15 1.13329353466047e-14 2.00083986860043e-15 4.70058874489593e-07 1.10982116563653e-06 1.99427458120687e-06 0.999991817131072 1.20400490844408e-06 2.02083743390531e-07 1.04174139473665e-06 1.83920374696657e-07 8.59871029214941e-14 1.54513086412081e-13 7.74777071862602e-08 9.32843030804753e-14 1.56571132176202e-14 8.07123952041635e-14 1.42498455409531e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
348 22430.11430 0 0 0 0 0 0 0 3.32731495536047e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 5.28190153605832e-13 4.45336344995392e-13 5.28222898271938e-13 3.59604359417125e-13 3.76436420671636e-14 8.80759773461378e-07 5.87096962599952e-10 4.52122006628991e-13 0 0 0 0 0 4.64480751491349e-13 3.9162062900596e-13 4.64509546551266e-13 3.16229490385917e-13 3.31031296908191e-14 7.74524020691958e-07 5.16282320912435e-10 3.97587815621279e-13 0 0 0 0 3.60915331672906e-14 3.0430085370345e-14 3.6093770628922e-14 2.45719701066047e-14 2.57221144114423e-15 6.01828155244613e-08 4.0116668880398e-11 3.08937534835031e-14 0 0 0 8.01750231724431e-15 6.75984804634995e-15 8.01799935497702e-15 5.45850536068403e-15 5.71400253190308e-16 1.33692259813156e-08 8.91166036693086e-12 6.86284894006222e-15 0 0 3.6764855321317e-14 3.09977877878011e-14 3.67671345249404e-14 2.50303837673423e-14 2.62019851168886e-15 6.13055836483998e-08 4.0865083800255e-11 3.14701060741524e-14 0 4.30380078882107e-15 3.6286911064082e-15 4.30406759901974e-15 2.93012945273092e-15 3.06728051094378e-16 7.17660975295981e-09 4.78378544829472e-12 3.68398205738861e-15 5.99296126221797e-07 5.05288378814953e-07 5.99333279037725e-07 4.08014988730706e-07 4.27113014389255e-08 0.99932934524428 0.000666133082945167 5.12987539246298e-07 2.80538035545155e-14 3.32752122921185e-14 2.26531478281652e-14 2.37134774984429e-15 5.54831464826002e-08 3.69839628885494e-11 2.84812638788202e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
349 22431.11431 0 0 0 0 0 0 0 2.65494925193559e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 3.61262731357322e-14 4.28253286587814e-14 3.63884537650454e-14 2.5966457772217e-13 8.79822816402765e-15 1.25346559560861e-12 8.61867324337682e-07 5.1591014822983e-14 0 0 0 0 0 3.18238821491384e-14 3.77251261738144e-14 3.20548388663647e-14 2.28740310097548e-13 7.75041962289507e-15 1.10418645296664e-12 7.59224845996828e-07 4.54468793255384e-14 0 0 0 0 1.9560428954034e-14 2.31876063029238e-14 1.97023856278801e-14 1.40594367576488e-13 4.76376614541022e-15 6.78684032452197e-13 4.6665468375801e-07 2.79337527101111e-14 0 0 0 2.01557698709617e-15 2.38933439342499e-15 2.03020471359651e-15 1.44873495600958e-14 4.90875605906204e-16 6.99340449299384e-14 4.80857778586349e-08 2.87839439810055e-15 0 0 1.96096804767007e-14 2.32459907545173e-14 1.97519945855681e-14 1.40948372424632e-13 4.77576090978072e-15 6.80392902032021e-13 4.6782968118719e-07 2.80040875610493e-14 0 2.30178732913905e-15 2.72861799230265e-15 2.31849218126237e-15 1.65445417682999e-14 5.60579554684329e-16 7.98646241377693e-14 5.49139203788298e-08 3.28712413181395e-15 4.19160610901833e-08 4.96887427475371e-08 4.22202601763626e-08 3.01279798828563e-07 1.02082788286287e-08 1.45435263367941e-06 0.999994748498956 5.98592642230179e-08 3.14726830136454e-14 2.67421712003401e-14 1.90829614166807e-13 6.46588957423891e-15 9.21182080665968e-13 6.33393319986501e-07 3.79146572070284e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
350 22432.11432 0 0 0 0 0 0 0 5.08939092418859e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 5.10320155955337e-11 5.82231628539704e-05 1.44380852111569e-10 6.22743086114021e-11 5.64708148512534e-11 3.85203993821681e-11 1.12069722349837e-11 6.70471634764936e-11 0 0 0 0 0 5.08753147189741e-11 5.8044380563112e-05 1.43937510695003e-10 6.20830867160357e-11 5.62974133878003e-11 3.84021171572125e-11 1.11725596735297e-11 6.68412858687802e-11 0 0 0 0 7.74241530830742e-11 8.83343332843213e-05 2.19050042717284e-10 9.44806029470992e-11 8.5675726556096e-11 5.84419263825267e-11 1.70028622971944e-11 1.01721826743685e-10 0 0 0 9.77597173931163e-14 1.11535471995656e-07 2.76583849073748e-13 1.19296068157558e-13 1.08178578415795e-13 7.37917817574954e-14 2.14686883467011e-14 1.28439209719275e-13 0 0 1.06545615367729e-07 0.121559429752853 3.01441096457309e-07 1.30017489122699e-07 1.17900844174582e-07 8.04236244343637e-08 2.33981303550528e-08 1.39982346530889e-07 0 5.83508340390752e-14 6.65733084079753e-08 1.6508740722206e-13 7.12054541502394e-14 6.45696452899896e-14 4.40448492037321e-14 1.28142337576274e-14 7.66628137876259e-14 7.69707440112822e-07 0.878170323327843 2.17767248232753e-06 9.39273083900553e-07 8.51739948599001e-07 5.80996804742453e-07 1.69032906298917e-07 1.01126126342606e-06 5.80655953225732e-05 1.43990118710408e-10 6.21057775904754e-11 5.63179896446528e-11 3.84161528256164e-11 1.11766431552335e-11 6.68657158271677e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
351 22433.11433 0 0 0 0 0 0 0 1.56723027433737e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 5.98903165732338e-07 5.04529555437432e-07 5.98866278588155e-07 3.02056159731072e-07 4.14038759593959e-08 0.999326977383165 0.000664907250419241 5.10767652986519e-07 0 0 0 0 0 6.6811149685027e-13 5.62832216918273e-13 6.6807034708429e-13 3.3696130619714e-13 4.61884443519502e-14 1.11480766992759e-06 7.41742912313695e-10 5.69791179450926e-13 0 0 0 0 3.44076945134579e-13 2.89858190936e-13 3.44055753034401e-13 1.73534832750906e-13 2.37870159517688e-14 5.74125156189678e-07 3.81997071667393e-10 2.93442051685035e-13 0 0 0 1.40748984431417e-13 1.18570123864046e-13 1.40740315537379e-13 7.09865970927303e-14 9.73037683927318e-15 2.34853086825156e-07 1.56260687189987e-10 1.2003614699609e-13 0 0 4.09768261065552e-13 3.45198039377485e-13 4.09743022960642e-13 2.06666176435702e-13 2.8328443100663e-14 6.83737373899947e-07 4.54928114198576e-10 3.49466132336923e-13 0 9.24396200645104e-14 7.787322406106e-14 9.24339266005439e-14 4.66218217590191e-14 6.39061334432017e-15 1.54244310925551e-07 1.02627231117964e-10 7.88360631314762e-14 1.51735688227707e-12 1.2782557132071e-12 1.51726342649774e-12 7.65277291933634e-13 1.04899188607751e-13 2.53185448589725e-06 1.68458216657759e-09 1.29406030531816e-12 1.32027018526882e-13 1.56713374679769e-13 7.90430882932065e-14 1.08347077776969e-14 2.61507299097649e-07 1.73995201913689e-10 1.33659425215073e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
